index,inventory_id,set_num,quantity,index_inventories,id,version,set_num_inventories,index_sets,name,year,theme_id,num_parts,index_themes,id_sets,name_themes,parent_id,index_sets,name_sets,year_sets,theme_id_sets,num_parts_sets,index_themes_sets,id_sets,name_themes_sets,parent_id_sets
900,5110,7236-1,1,3551,5110,1,66328-1,6511,City Super Pack 6 in 1 (7630 5610 5612 5613 7942 7236),2009,52,0,48,52,City,50.0,7799,"Police Car, Black Logo",2005,61,59,57,61,Police,52.0
901,5110,7630-1,1,3551,5110,1,66328-1,6511,City Super Pack 6 in 1 (7630 5610 5612 5613 7942 7236),2009,52,0,48,52,City,50.0,8499,Front-End Loader,2009,56,107,52,56,Construction,52.0
902,5110,7942-1,1,3551,5110,1,66328-1,6511,City Super Pack 6 in 1 (7630 5610 5612 5613 7942 7236),2009,52,0,48,52,City,50.0,8908,Off-Road Fire Rescue,2007,58,130,54,58,Fire,52.0
903,5114,7690-1,1,3554,5114,1,K7699-1,11289,Complete Mars Mission Collection,2007,137,8,131,137,Mars Mission,126.0,8579,MB-01 Eagle Command Base,2007,137,763,131,137,Mars Mission,126.0
904,5114,7691-1,1,3554,5114,1,K7699-1,11289,Complete Mars Mission Collection,2007,137,8,131,137,Mars Mission,126.0,8580,ETX Alien Mothership Assault,2007,137,433,131,137,Mars Mission,126.0
905,5114,7692-1,1,3554,5114,1,K7699-1,11289,Complete Mars Mission Collection,2007,137,8,131,137,Mars Mission,126.0,8581,MX-71 Recon Dropship,2007,137,434,131,137,Mars Mission,126.0
906,5114,7693-1,1,3554,5114,1,K7699-1,11289,Complete Mars Mission Collection,2007,137,8,131,137,Mars Mission,126.0,8582,ETX Alien Strike,2007,137,245,131,137,Mars Mission,126.0
907,5114,7694-1,1,3554,5114,1,K7699-1,11289,Complete Mars Mission Collection,2007,137,8,131,137,Mars Mission,126.0,8583,MT-31 Trike,2007,137,94,131,137,Mars Mission,126.0
908,5114,7695-1,1,3554,5114,1,K7699-1,11289,Complete Mars Mission Collection,2007,137,8,131,137,Mars Mission,126.0,8584,MX-11 Astro Fighter,2007,137,56,131,137,Mars Mission,126.0
909,5114,7697-1,1,3554,5114,1,K7699-1,11289,Complete Mars Mission Collection,2007,137,8,131,137,Mars Mission,126.0,8586,MT-51 Claw-Tank Ambush,2007,137,373,131,137,Mars Mission,126.0
910,5114,7699-1,1,3554,5114,1,K7699-1,11289,Complete Mars Mission Collection,2007,137,8,131,137,Mars Mission,126.0,8587,MT-101 Armored Drilling Unit,2007,137,634,131,137,Mars Mission,126.0
911,5133,71004-1,1,3567,5133,1,71004-17,7383,LEGO Minifigures - The LEGO Movie Series - Complete,2014,549,16,463,549,The LEGO Movie Series,535.0,7375,Calamity Drone,2014,549,7,463,549,The LEGO Movie Series,535.0
912,5133,71004-10,1,3567,5133,1,71004-17,7383,LEGO Minifigures - The LEGO Movie Series - Complete,2014,549,16,463,549,The LEGO Movie Series,535.0,7376,Larry the Barista,2014,549,6,463,549,The LEGO Movie Series,535.0
913,5133,71004-11,1,3567,5133,1,71004-17,7383,LEGO Minifigures - The LEGO Movie Series - Complete,2014,549,16,463,549,The LEGO Movie Series,535.0,7377,Velma Staplebot,2014,549,6,463,549,The LEGO Movie Series,535.0
914,5133,71004-12,1,3567,5133,1,71004-17,7383,LEGO Minifigures - The LEGO Movie Series - Complete,2014,549,16,463,549,The LEGO Movie Series,535.0,7378,Taco Tuesday Man,2014,549,10,463,549,The LEGO Movie Series,535.0
915,5133,71004-13,1,3567,5133,1,71004-17,7383,LEGO Minifigures - The LEGO Movie Series - Complete,2014,549,16,463,549,The LEGO Movie Series,535.0,7379,'Where Are My Pants?' Guy,2014,549,6,463,549,The LEGO Movie Series,535.0
916,5133,71004-14,1,3567,5133,1,71004-17,7383,LEGO Minifigures - The LEGO Movie Series - Complete,2014,549,16,463,549,The LEGO Movie Series,535.0,7380,Wiley Fusebot,2014,549,8,463,549,The LEGO Movie Series,535.0
917,5133,71004-15,1,3567,5133,1,71004-17,7383,LEGO Minifigures - The LEGO Movie Series - Complete,2014,549,16,463,549,The LEGO Movie Series,535.0,7381,Panda Guy,2014,549,6,463,549,The LEGO Movie Series,535.0
918,5133,71004-16,1,3567,5133,1,71004-17,7383,LEGO Minifigures - The LEGO Movie Series - Complete,2014,549,16,463,549,The LEGO Movie Series,535.0,7382,Marsha Queen of the Mermaids,2014,549,7,463,549,The LEGO Movie Series,535.0
919,5133,71004-2,1,3567,5133,1,71004-17,7383,LEGO Minifigures - The LEGO Movie Series - Complete,2014,549,16,463,549,The LEGO Movie Series,535.0,7385,President Business - Complete Set,2014,549,6,463,549,The LEGO Movie Series,535.0
920,5133,71004-3,1,3567,5133,1,71004-17,7383,LEGO Minifigures - The LEGO Movie Series - Complete,2014,549,16,463,549,The LEGO Movie Series,535.0,7386,Hard Hat Emmet,2014,549,6,463,549,The LEGO Movie Series,535.0
921,5133,71004-4,1,3567,5133,1,71004-17,7383,LEGO Minifigures - The LEGO Movie Series - Complete,2014,549,16,463,549,The LEGO Movie Series,535.0,7387,Wild West Wyldstyle,2014,549,6,463,549,The LEGO Movie Series,535.0
922,5133,71004-5,1,3567,5133,1,71004-17,7383,LEGO Minifigures - The LEGO Movie Series - Complete,2014,549,16,463,549,The LEGO Movie Series,535.0,7388,Abraham Lincoln,2014,549,6,463,549,The LEGO Movie Series,535.0
923,5133,71004-6,1,3567,5133,1,71004-17,7383,LEGO Minifigures - The LEGO Movie Series - Complete,2014,549,16,463,549,The LEGO Movie Series,535.0,7389,Mrs Scratchen-Post,2014,549,6,463,549,The LEGO Movie Series,535.0
924,5133,71004-7,1,3567,5133,1,71004-17,7383,LEGO Minifigures - The LEGO Movie Series - Complete,2014,549,16,463,549,The LEGO Movie Series,535.0,7390,Scribble-Face Bad Cop,2014,549,7,463,549,The LEGO Movie Series,535.0
925,5133,71004-8,1,3567,5133,1,71004-17,7383,LEGO Minifigures - The LEGO Movie Series - Complete,2014,549,16,463,549,The LEGO Movie Series,535.0,7391,William Shakespeare,2014,549,7,463,549,The LEGO Movie Series,535.0
926,5133,71004-9,1,3567,5133,1,71004-17,7383,LEGO Minifigures - The LEGO Movie Series - Complete,2014,549,16,463,549,The LEGO Movie Series,535.0,7392,Gail the Construction Worker,2014,549,6,463,549,The LEGO Movie Series,535.0
927,5137,8614-1,1,3569,5137,1,K8614-1,11332,Vahki Kit,2004,357,6,320,357,Vahki,324.0,9879,Vahki Nuurakh,2004,357,32,320,357,Vahki,324.0
928,5137,8615-1,1,3569,5137,1,K8614-1,11332,Vahki Kit,2004,357,6,320,357,Vahki,324.0,9881,Vahki Bordakh,2004,357,32,320,357,Vahki,324.0
929,5137,8616-1,1,3569,5137,1,K8614-1,11332,Vahki Kit,2004,357,6,320,357,Vahki,324.0,9883,Vahki Vorzakh,2004,357,32,320,357,Vahki,324.0
930,5137,8617-1,1,3569,5137,1,K8614-1,11332,Vahki Kit,2004,357,6,320,357,Vahki,324.0,9885,Vahki Zadakh,2004,357,32,320,357,Vahki,324.0
931,5137,8618-1,1,3569,5137,1,K8614-1,11332,Vahki Kit,2004,357,6,320,357,Vahki,324.0,9887,Vahki Rorzakh,2004,357,32,320,357,Vahki,324.0
932,5137,8619-1,1,3569,5137,1,K8614-1,11332,Vahki Kit,2004,357,6,320,357,Vahki,324.0,9889,Vahki Keerakh,2004,357,32,320,357,Vahki,324.0
933,5183,8910-1,1,3605,5183,1,K8915-1,11350,Toa Mahri Collection,2007,352,6,315,352,Toa Mahri,324.0,10338,Toa Mahri Kongu,2007,352,63,315,352,Toa Mahri,324.0
934,5183,8911-1,1,3605,5183,1,K8915-1,11350,Toa Mahri Collection,2007,352,6,315,352,Toa Mahri,324.0,10340,Toa Mahri Jaller,2007,352,67,315,352,Toa Mahri,324.0
935,5183,8912-1,1,3605,5183,1,K8915-1,11350,Toa Mahri Collection,2007,352,6,315,352,Toa Mahri,324.0,10341,Toa Mahri Hewkii,2007,352,61,315,352,Toa Mahri,324.0
936,5183,8913-1,1,3605,5183,1,K8915-1,11350,Toa Mahri Collection,2007,352,6,315,352,Toa Mahri,324.0,10342,Toa Mahri Nuparu,2007,352,58,315,352,Toa Mahri,324.0
937,5183,8914-1,1,3605,5183,1,K8915-1,11350,Toa Mahri Collection,2007,352,6,315,352,Toa Mahri,324.0,10343,Toa Mahri Hahli,2007,352,58,315,352,Toa Mahri,324.0
938,5183,8915-1,1,3605,5183,1,K8915-1,11350,Toa Mahri Collection,2007,352,6,315,352,Toa Mahri,324.0,10349,Toa Mahri Matoro,2007,352,62,315,352,Toa Mahri,324.0
939,5195,3740-1,1,3616,5195,1,KT403-1,11406,Small Train Engine with Tender Blue,2001,238,0,225,238,My Own Train,236.0,2810,Small Locomotive,2001,238,66,225,238,My Own Train,236.0
940,5195,3742-1,1,3616,5195,1,KT403-1,11406,Small Train Engine with Tender Blue,2001,238,0,225,238,My Own Train,236.0,2814,Tender Basis (without color trim elements),2001,238,41,225,238,My Own Train,236.0
941,5195,3743-1,1,3616,5195,1,KT403-1,11406,Small Train Engine with Tender Blue,2001,238,0,225,238,My Own Train,236.0,2815,Locomotive Blue Bricks,2001,238,106,225,238,My Own Train,236.0
942,5217,2854-1,1,3630,5217,1,880001-1,10100,Competition Racers with Stopwatch,1998,3,2,1,3,Competition,1.0,1847,Bungee Chopper,1998,3,70,1,3,Competition,1.0
943,5217,8202-1,1,3630,5217,1,880001-1,10100,Competition Racers with Stopwatch,1998,3,2,1,3,Competition,1.0,9241,Blast Off Chopper with Bungee Cord Power!,1998,3,70,1,3,Competition,1.0
944,5248,8100-1,1,3650,5248,1,K8102-1,11302,Humans vs. Robots Battle Machine Collection,2007,389,6,547,389,Exo-Force,,9133,Cyclone Defender,2007,389,91,547,389,Exo-Force,
945,5248,8101-1,1,3650,5248,1,K8102-1,11302,Humans vs. Robots Battle Machine Collection,2007,389,6,547,389,Exo-Force,,9135,Claw Crusher,2007,389,98,547,389,Exo-Force,
946,5248,8102-1,1,3650,5248,1,K8102-1,11302,Humans vs. Robots Battle Machine Collection,2007,389,6,547,389,Exo-Force,,9137,Blade Titan,2007,389,161,547,389,Exo-Force,
947,5248,8103-1,1,3650,5248,1,K8102-1,11302,Humans vs. Robots Battle Machine Collection,2007,389,6,547,389,Exo-Force,,9139,Sky Guardian,2007,389,143,547,389,Exo-Force,
948,5248,8104-1,1,3650,5248,1,K8102-1,11302,Humans vs. Robots Battle Machine Collection,2007,389,6,547,389,Exo-Force,,9141,Shadow Crawler,2007,389,160,547,389,Exo-Force,
949,5248,8105-1,1,3650,5248,1,K8102-1,11302,Humans vs. Robots Battle Machine Collection,2007,389,6,547,389,Exo-Force,,9142,Iron Condor,2007,389,140,547,389,Exo-Force,
950,5358,10158-1,2,3728,5358,1,K10158-1,11219,Deluxe High Speed Train Collection,2005,239,4,226,239,World City,236.0,142,High Speed Train Car,2004,239,151,226,239,World City,236.0
951,5358,4511-1,1,3728,5358,1,K10158-1,11219,Deluxe High Speed Train Collection,2005,239,4,226,239,World City,236.0,4109,High Speed Train,2003,239,335,226,239,World City,236.0
952,5358,4515-1,1,3728,5358,1,K10158-1,11219,Deluxe High Speed Train Collection,2005,239,4,226,239,World City,236.0,4114,Straight Rails,1991,244,8,231,244,9V,241.0
953,5366,71001-1,1,3731,5366,1,71001-17,7344,Minifigures Series 10 - Complete (except Mr. Gold),2013,545,16,459,545,Series 10 Minifigures,535.0,7336,Librarian - Complete Set,2013,545,7,459,545,Series 10 Minifigures,535.0
954,5366,71001-10,1,3731,5366,1,71001-17,7344,Minifigures Series 10 - Complete (except Mr. Gold),2013,545,16,459,545,Series 10 Minifigures,535.0,7337,Sea Captain - Complete Set,2013,545,7,459,545,Series 10 Minifigures,535.0
955,5366,71001-11,1,3731,5366,1,71001-17,7344,Minifigures Series 10 - Complete (except Mr. Gold),2013,545,16,459,545,Series 10 Minifigures,535.0,7338,Sad Clown - Complete Set,2013,545,6,459,545,Series 10 Minifigures,535.0
956,5366,71001-12,1,3731,5366,1,71001-17,7344,Minifigures Series 10 - Complete (except Mr. Gold),2013,545,16,459,545,Series 10 Minifigures,535.0,7339,Revolutionary Soldier - Complete Set,2013,545,6,459,545,Series 10 Minifigures,535.0
957,5366,71001-13,1,3731,5366,1,71001-17,7344,Minifigures Series 10 - Complete (except Mr. Gold),2013,545,16,459,545,Series 10 Minifigures,535.0,7340,Baseball Fielder - Complete Set,2013,545,5,459,545,Series 10 Minifigures,535.0
958,5366,71001-14,1,3731,5366,1,71001-17,7344,Minifigures Series 10 - Complete (except Mr. Gold),2013,545,16,459,545,Series 10 Minifigures,535.0,7341,Trendsetter - Complete Set,2013,545,7,459,545,Series 10 Minifigures,535.0
959,5366,71001-15,1,3731,5366,1,71001-17,7344,Minifigures Series 10 - Complete (except Mr. Gold),2013,545,16,459,545,Series 10 Minifigures,535.0,7342,Painter - Complete Set,2013,545,9,459,545,Series 10 Minifigures,535.0
960,5366,71001-16,1,3731,5366,1,71001-17,7344,Minifigures Series 10 - Complete (except Mr. Gold),2013,545,16,459,545,Series 10 Minifigures,535.0,7343,Motorcycle Mechanic - Complete Set,2013,545,6,459,545,Series 10 Minifigures,535.0
961,5366,71001-2,1,3731,5366,1,71001-17,7344,Minifigures Series 10 - Complete (except Mr. Gold),2013,545,16,459,545,Series 10 Minifigures,535.0,7347,Medusa - Complete Set,2013,545,5,459,545,Series 10 Minifigures,535.0
962,5366,71001-3,1,3731,5366,1,71001-17,7344,Minifigures Series 10 - Complete (except Mr. Gold),2013,545,16,459,545,Series 10 Minifigures,535.0,7348,Roman Commander - Complete Set,2013,545,8,459,545,Series 10 Minifigures,535.0
963,5366,71001-4,1,3731,5366,1,71001-17,7344,Minifigures Series 10 - Complete (except Mr. Gold),2013,545,16,459,545,Series 10 Minifigures,535.0,7349,Warrior Woman - Complete Set,2013,545,7,459,545,Series 10 Minifigures,535.0
964,5366,71001-5,1,3731,5366,1,71001-17,7344,Minifigures Series 10 - Complete (except Mr. Gold),2013,545,16,459,545,Series 10 Minifigures,535.0,7350,Tomahawk Warrior - Complete Set,2013,545,6,459,545,Series 10 Minifigures,535.0
965,5366,71001-6,1,3731,5366,1,71001-17,7344,Minifigures Series 10 - Complete (except Mr. Gold),2013,545,16,459,545,Series 10 Minifigures,535.0,7351,Skydiver - Complete Set,2013,545,6,459,545,Series 10 Minifigures,535.0
966,5366,71001-7,1,3731,5366,1,71001-17,7344,Minifigures Series 10 - Complete (except Mr. Gold),2013,545,16,459,545,Series 10 Minifigures,535.0,7352,Bumblebee Girl - Complete Set,2013,545,7,459,545,Series 10 Minifigures,535.0
967,5366,71001-8,1,3731,5366,1,71001-17,7344,Minifigures Series 10 - Complete (except Mr. Gold),2013,545,16,459,545,Series 10 Minifigures,535.0,7353,Grandpa - Complete Set,2013,545,7,459,545,Series 10 Minifigures,535.0
968,5366,71001-9,1,3731,5366,1,71001-17,7344,Minifigures Series 10 - Complete (except Mr. Gold),2013,545,16,459,545,Series 10 Minifigures,535.0,7354,Paintball Player - Complete Set,2013,545,7,459,545,Series 10 Minifigures,535.0
969,5386,8831-1,1,3744,5386,1,8831-17,10218,LEGO Minifigures Series 7 - Complete,2012,542,16,456,542,Series 7 Minifigures,535.0,10210,Swimming Champion - Complete Set,2012,542,6,456,542,Series 7 Minifigures,535.0
970,5386,8831-10,1,3744,5386,1,8831-17,10218,LEGO Minifigures Series 7 - Complete,2012,542,16,456,542,Series 7 Minifigures,535.0,10211,Jungle Boy - Complete Set,2012,542,7,456,542,Series 7 Minifigures,535.0
971,5386,8831-11,1,3744,5386,1,8831-17,10218,LEGO Minifigures Series 7 - Complete,2012,542,16,456,542,Series 7 Minifigures,535.0,10212,Hippie - Complete Set,2012,542,9,456,542,Series 7 Minifigures,535.0
972,5386,8831-12,1,3744,5386,1,8831-17,10218,LEGO Minifigures Series 7 - Complete,2012,542,16,456,542,Series 7 Minifigures,535.0,10213,Computer Programmer - Complete Set,2012,542,7,456,542,Series 7 Minifigures,535.0
973,5386,8831-13,1,3744,5386,1,8831-17,10218,LEGO Minifigures Series 7 - Complete,2012,542,16,456,542,Series 7 Minifigures,535.0,10214,Viking Woman - Complete Set,2012,542,9,456,542,Series 7 Minifigures,535.0
974,5386,8831-14,1,3744,5386,1,8831-17,10218,LEGO Minifigures Series 7 - Complete,2012,542,16,456,542,Series 7 Minifigures,535.0,10215,Evil Knight - Complete Set,2012,542,8,456,542,Series 7 Minifigures,535.0
975,5386,8831-15,1,3744,5386,1,8831-17,10218,LEGO Minifigures Series 7 - Complete,2012,542,16,456,542,Series 7 Minifigures,535.0,10216,Rocker Girl - Complete Set,2012,542,6,456,542,Series 7 Minifigures,535.0
976,5386,8831-16,1,3744,5386,1,8831-17,10218,LEGO Minifigures Series 7 - Complete,2012,542,16,456,542,Series 7 Minifigures,535.0,10217,Grandma Visitor - Complete Set,2012,542,7,456,542,Series 7 Minifigures,535.0
977,5386,8831-2,1,3744,5386,1,8831-17,10218,LEGO Minifigures Series 7 - Complete,2012,542,16,456,542,Series 7 Minifigures,535.0,10220,Aztec Warrior - Complete Set,2012,542,7,456,542,Series 7 Minifigures,535.0
978,5386,8831-3,1,3744,5386,1,8831-17,10218,LEGO Minifigures Series 7 - Complete,2012,542,16,456,542,Series 7 Minifigures,535.0,10221,Bunny Suit Guy - Complete Set,2012,542,7,456,542,Series 7 Minifigures,535.0
979,5386,8831-4,1,3744,5386,1,8831-17,10218,LEGO Minifigures Series 7 - Complete,2012,542,16,456,542,Series 7 Minifigures,535.0,10222,Bride - Complete Set,2012,542,11,456,542,Series 7 Minifigures,535.0
980,5386,8831-5,1,3744,5386,1,8831-17,10218,LEGO Minifigures Series 7 - Complete,2012,542,16,456,542,Series 7 Minifigures,535.0,10223,Ocean King - Complete Set,2012,542,7,456,542,Series 7 Minifigures,535.0
981,5386,8831-6,1,3744,5386,1,8831-17,10218,LEGO Minifigures Series 7 - Complete,2012,542,16,456,542,Series 7 Minifigures,535.0,10224,Bagpiper - Complete Set,2012,542,7,456,542,Series 7 Minifigures,535.0
982,5386,8831-7,1,3744,5386,1,8831-17,10218,LEGO Minifigures Series 7 - Complete,2012,542,16,456,542,Series 7 Minifigures,535.0,10225,Daredevil - Complete Set,2012,542,8,456,542,Series 7 Minifigures,535.0
983,5386,8831-8,1,3744,5386,1,8831-17,10218,LEGO Minifigures Series 7 - Complete,2012,542,16,456,542,Series 7 Minifigures,535.0,10226,Galaxy Patrol - Complete Set,2012,542,7,456,542,Series 7 Minifigures,535.0
984,5386,8831-9,1,3744,5386,1,8831-17,10218,LEGO Minifigures Series 7 - Complete,2012,542,16,456,542,Series 7 Minifigures,535.0,10227,Tennis Ace - Complete Set,2012,542,6,456,542,Series 7 Minifigures,535.0
985,5404,7958-1,1,3757,5404,1,comcon015-1,11105,Star Wars Advent Calendar - San Diego Comic-Con 2011 Exclusive,2011,158,1,510,158,Star Wars,,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0
986,5432,7410-1,1,3778,5432,1,K7418-1,11282,Orient Expedition in India Kit,2003,300,4,271,300,Orient Expedition,296.0,7927,Jungle River,2003,300,66,271,300,Orient Expedition,296.0
987,5432,7411-1,1,3778,5432,1,K7418-1,11282,Orient Expedition in India Kit,2003,300,4,271,300,Orient Expedition,296.0,7929,Tygurah's Roar,2003,300,94,271,300,Orient Expedition,296.0
988,5432,7414-1,1,3778,5432,1,K7418-1,11282,Orient Expedition in India Kit,2003,300,4,271,300,Orient Expedition,296.0,7932,Elephant Caravan,2003,300,104,271,300,Orient Expedition,296.0
989,5432,7418-1,1,3778,5432,1,K7418-1,11282,Orient Expedition in India Kit,2003,300,4,271,300,Orient Expedition,296.0,7936,Scorpion Palace,2003,300,354,271,300,Orient Expedition,296.0
990,5491,4512-1,1,3823,5491,1,65801-1,6409,Trains Value Pack,2005,239,0,226,239,World City,236.0,4111,Cargo Train,2003,239,546,226,239,World City,236.0
991,5491,4514-1,1,3823,5491,1,65801-1,6409,Trains Value Pack,2005,239,0,226,239,World City,236.0,4113,Cargo Crane,2003,239,176,226,239,World City,236.0
992,5491,4515-1,1,3823,5491,1,65801-1,6409,Trains Value Pack,2005,239,0,226,239,World City,236.0,4114,Straight Rails,1991,244,8,231,244,9V,241.0
993,5491,4520-1,1,3823,5491,1,65801-1,6409,Trains Value Pack,2005,239,0,226,239,World City,236.0,4117,Curved Rails,1991,244,8,231,244,9V,241.0
994,5500,7308-1,1,3830,5500,1,78777-1,8763,Alien Discovery,2000,135,3,129,135,Life On Mars,126.0,7871,Double Hover,2001,135,21,129,135,Life On Mars,126.0
995,5500,7309-1,1,3830,5500,1,78777-1,8763,Alien Discovery,2000,135,3,129,135,Life On Mars,126.0,7872,Rover,2001,135,29,129,135,Life On Mars,126.0
996,5500,7311-1,1,3830,5500,1,78777-1,8763,Alien Discovery,2000,135,3,129,135,Life On Mars,126.0,7874,Red Planet Cruiser,2001,135,73,129,135,Life On Mars,126.0
997,5553,8803-0,60,3864,5553,1,8803-18,10125,Minifigure Series 3 (Box of 60),2011,538,60,452,538,Series 3 Minifigures,535.0,10115,Minifigure Series 3 [Random Bag],2011,538,0,452,538,Series 3 Minifigures,535.0
998,5554,8804-1,1,3865,5554,1,8804-17,10143,Collectable Minifigures - LEGO Minifigures Series 4 - Complete,2011,539,16,453,539,Series 4 Minifigures,535.0,10135,Lawn Gnome - Complete Set,2011,539,8,453,539,Series 4 Minifigures,535.0
999,5554,8804-10,1,3865,5554,1,8804-17,10143,Collectable Minifigures - LEGO Minifigures Series 4 - Complete,2011,539,16,453,539,Series 4 Minifigures,535.0,10136,Sailor - Complete Set,2011,539,6,453,539,Series 4 Minifigures,535.0
1000,5554,8804-11,1,3865,5554,1,8804-17,10143,Collectable Minifigures - LEGO Minifigures Series 4 - Complete,2011,539,16,453,539,Series 4 Minifigures,535.0,10137,Soccer Player - Complete Set,2011,539,8,453,539,Series 4 Minifigures,535.0
1001,5554,8804-12,1,3865,5554,1,8804-17,10143,Collectable Minifigures - LEGO Minifigures Series 4 - Complete,2011,539,16,453,539,Series 4 Minifigures,535.0,10138,Werewolf - Complete Set,2011,539,6,453,539,Series 4 Minifigures,535.0
1002,5554,8804-13,1,3865,5554,1,8804-17,10143,Collectable Minifigures - LEGO Minifigures Series 4 - Complete,2011,539,16,453,539,Series 4 Minifigures,535.0,10139,Hazmat Guy - Complete Set,2011,539,6,453,539,Series 4 Minifigures,535.0
1003,5554,8804-14,1,3865,5554,1,8804-17,10143,Collectable Minifigures - LEGO Minifigures Series 4 - Complete,2011,539,16,453,539,Series 4 Minifigures,535.0,10140,Artist - Complete Set,2011,539,7,453,539,Series 4 Minifigures,535.0
1004,5554,8804-15,1,3865,5554,1,8804-17,10143,Collectable Minifigures - LEGO Minifigures Series 4 - Complete,2011,539,16,453,539,Series 4 Minifigures,535.0,10141,Ice Skater - Complete Set,2011,539,8,453,539,Series 4 Minifigures,535.0
1005,5554,8804-16,1,3865,5554,1,8804-17,10143,Collectable Minifigures - LEGO Minifigures Series 4 - Complete,2011,539,16,453,539,Series 4 Minifigures,535.0,10142,Crazy Scientist - Complete Set,2011,539,6,453,539,Series 4 Minifigures,535.0
1006,5554,8804-2,1,3865,5554,1,8804-17,10143,Collectable Minifigures - LEGO Minifigures Series 4 - Complete,2011,539,16,453,539,Series 4 Minifigures,535.0,10145,Kimono Girl - Complete Set,2011,539,6,453,539,Series 4 Minifigures,535.0
1007,5554,8804-3,1,3865,5554,1,8804-17,10143,Collectable Minifigures - LEGO Minifigures Series 4 - Complete,2011,539,16,453,539,Series 4 Minifigures,535.0,10146,Musketeer - Complete Set,2011,539,7,453,539,Series 4 Minifigures,535.0
1008,5554,8804-4,1,3865,5554,1,8804-17,10143,Collectable Minifigures - LEGO Minifigures Series 4 - Complete,2011,539,16,453,539,Series 4 Minifigures,535.0,10147,Punk Rocker - Complete Set,2011,539,6,453,539,Series 4 Minifigures,535.0
1009,5554,8804-5,1,3865,5554,1,8804-17,10143,Collectable Minifigures - LEGO Minifigures Series 4 - Complete,2011,539,16,453,539,Series 4 Minifigures,535.0,10148,Surfer Girl - Complete Set,2011,539,6,453,539,Series 4 Minifigures,535.0
