"index","id","version","set_num"
"10658","15303","1","21023-1"
"10659","15304","1","K8688-1"
"10660","15305","1","4121-1"
"10661","15307","1","9455-1"
"10662","15308","1","9738-1"
"10663","15309","1","3841-1"
"10664","15311","1","30282-1"
"10665","15312","1","6055-1"
"10666","15313","1","139A-1"
"10667","15314","1","5243-1"
"10668","15315","1","336-1"
"10669","15317","1","4306-1"
"10670","15320","1","8422-1"
"10671","15321","1","1241-2"
"10672","15326","1","6698-1"
"10673","15328","1","4524-10"
"10674","15329","1","44009-1"
"10675","15331","1","75826-1"
"10676","15332","1","7839-1"
"10677","15333","1","5372-1"
"10678","15334","1","5998-1"
"10679","15335","1","30183-1"
"10680","15336","1","6959-1"
"10681","15337","1","561411-1"
"10682","15338","1","8803-1"
"10683","15340","1","7190-1"
"10684","15345","1","7260-1"
"10685","15346","1","2157-1"
"10686","15347","1","70400-1"
"10687","15348","1","75130-1"
"10688","15349","1","10073-1"
"10689","15350","1","6806-1"
"10690","15351","1","4855-1"
"10691","15353","1","2-7"
"10692","15357","1","3340-1"
"10693","15359","1","4720-1"
"10694","15360","1","41578-1"
"10695","15361","1","4570-1"
"10696","15362","1","7245-2"
"10697","15363","1","70146-1"
"10698","15364","1","7939-1"
"10699","15365","1","4404-1"
"10700","15368","1","9509-3"
"10701","15372","1","7409-1"
"10702","15374","1","4165-1"
"10703","15375","1","70733-1"
"10704","15376","1","45801-1"
"10705","15377","1","30471-1"
"10706","15380","1","850842-1"
"10707","15381","1","75023-3"
"10708","15385","1","44001-1"
"10709","15386","1","4695-1"
"10710","15387","1","71013-13"
"10711","15388","1","789-1"
"10712","15389","1","70224-1"
"10713","15390","1","5268-1"
"10714","15391","1","6299-8"
"10715","15393","1","2851193-1"
"10716","15395","1","431-1"
"10717","15396","1","8809-1"
"10718","15397","1","1119-1"
"10719","15398","1","4184-1"
"10720","15399","1","604-2"
"10721","15400","1","561510-1"
"10722","15401","1","4338-1"
"10723","15402","1","1213-1"
"10724","15404","1","8279-1"
"10725","15407","1","4840-1"
"10726","15408","1","9453-1"
"10727","15409","1","556-1"
"10728","15414","1","159-1"
"10729","15415","1","3427-1"
"10730","15416","1","1318-1"
"10731","15417","1","30294-1"
"10732","15418","1","30251-1"
"10733","15419","1","7145-1"
"10734","15420","1","10006-1"
"10735","15421","1","8878-1"
"10736","15423","1","8684-11"
"10737","15425","1","5181-1"
"10738","15426","1","5803-1"
"10739","15427","1","1112-1"
"10740","15428","1","7979-24"
"10741","15429","1","30311-1"
"10742","15432","1","4768-1"
"10743","15433","1","7218-1"
"10744","15435","1","8277-1"
"10745","15437","1","75023-7"
"10746","15438","1","1122-1"
"10747","15440","1","3146-1"
"10748","15441","1","561412-1"
"10749","15442","1","10602-1"
"10750","15444","1","8648-1"
"10751","15448","1","71010-8"
"10752","15449","1","2878-3"
"10753","15450","1","8074-1"
"10754","15453","1","1610-2"
"10755","15455","1","3862-1"
"10756","15458","1","7079-1"
"10757","15460","1","7574-10"
"10758","15462","1","41040-21"
"10759","15463","1","75040-1"
"10760","15465","1","7423-2"
"10761","15466","1","4032-5"
"10762","15467","1","6286-1"
"10763","15468","1","970042-1"
"10764","15469","1","75020-1"
"10765","15470","1","9468-1"
"10766","15475","1","20003-1"
"10767","15476","1","10229-1"
"10768","15477","1","1423-1"
"10769","15478","1","32-2"
"10770","15479","1","698-1"
"10771","15482","1","7575-16"
"10772","15484","1","239-1"
"10773","15485","1","8141-1"
"10774","15486","1","7703-1"
"10775","15488","1","44022-1"
"10776","15490","1","2-10"
"10777","15491","1","42057-1"
"10778","15493","1","30013-1"
"10779","15497","1","21208-1"
"10780","15498","1","6043-1"
"10781","15500","1","NAA1030-1"
"10782","15501","1","3631-1"
"10783","15503","1","700.H-1"
"10784","15505","1","2881-1"
"10785","15506","1","9685-1"
"10786","15507","1","9515-1"
"10787","15509","1","10149-1"
"10788","15513","1","4705-1"
"10789","15514","1","8683-13"
"10790","15515","1","822-1"
"10791","15516","1","6340-1"
"10792","15518","1","4024-13"
"10793","15519","1","K7283-1"
"10794","15520","1","7238-1"
"10795","15521","1","5814-1"
"10796","15523","1","1853-1"
"10797","15524","1","662-1"
"10798","15525","1","3645-1"
"10799","15526","1","4067-1"
"10800","15527","1","5273-1"
"10801","15528","1","3554-1"
"10802","15529","1","730-2"
"10803","15530","1","1516-1"
"10804","15531","1","853379-1"
"10805","15533","1","1152-1"
"10806","15535","1","633-1"
"10807","15536","1","9860-1"
"10808","15538","1","10246-1"
"10809","15539","1","comcon042-1"
"10810","15542","1","10735-1"
"10811","15543","1","3818-1"
"10812","15544","1","5875-1"
"10813","15545","1","TRUXWING-2"
"10814","15548","1","MS1049-1"
"10815","15550","1","4762-1"
"10816","15551","1","7952-15"
"10817","15552","1","1-7"
"10818","15553","1","10242-2"
"10819","15554","1","418-3"
"10820","15555","1","5226-1"
"10821","15557","1","30025-1"
"10822","15558","1","5178-1"
"10823","15560","1","kabextreme-1"
"10824","15561","1","60024-11"
"10825","15562","1","NEX271608-1"
"10826","15563","1","20201-1"
"10827","15564","1","7873-1"
"10828","15566","1","40015-1"
"10829","15567","1","10155-1"
"10830","15568","1","9249-1"
"10831","15570","1","4232-1"
"10832","15571","1","7696-1"
"10833","15572","1","126-1"
"10834","15573","1","5785-1"
"10835","15574","1","75056-22"
"10836","15575","1","891504-1"
"10837","15576","1","8244-1"
"10838","15577","1","6255-1"
"10839","15580","1","1676-1"
"10840","15581","1","3806-1"
"10841","15582","1","9605-1"
"10842","15583","1","681-1"
"10843","15585","1","Saarbrucken-1"
"10844","15586","1","417-4"
"10845","15587","1","70323-1"
"10846","15588","1","41552-1"
"10847","15589","1","30231-1"
"10848","15590","1","918-tclear-2"
"10849","15591","1","71002-5"
"10850","15593","1","4677-1"
"10851","15594","1","78675-1"
"10852","15595","1","40138-1"
"10853","15596","1","1740-1"
"10854","15598","1","7949-1"
"10855","15599","1","10223-1"
"10856","15600","1","10152-2"
"10857","15601","1","7944-1"
"10858","15602","1","6688-1"
"10859","15605","1","41557-1"
"10860","15606","1","6545-1"
"10861","15608","1","8783-1"
"10862","15609","1","70735-1"
"10863","15610","1","5002125-1"
"10864","15611","1","604-1"
"10865","15614","1","7223-1"
"10866","15615","1","70136-1"
"10867","15616","1","7201-1"
"10868","15617","1","1099-1"
"10869","15619","1","661-1"
"10870","15620","1","1474-1"
"10871","15622","1","3598-1"
"10872","15624","1","10021-1"
"10873","15625","1","lwp05-1"
"10874","15628","1","6935-1"
"10875","15630","1","71000-14"
"10876","15631","1","5004556-1"
"10877","15632","1","575-2"
"10878","15633","1","7783-1"
"10879","15634","1","7322-1"
"10880","15635","1","6169-1"
"10881","15637","1","812-1"
"10882","15639","1","6833-1"
"10883","15640","1","10581-1"
"10884","15641","1","8811-1"
"10885","15642","1","1344-1"
"10886","15643","1","8528-1"
"10887","15645","1","42042-1"
"10888","15646","1","9499-1"
"10889","15648","1","3493-1"
"10890","15650","1","8855-1"
"10891","15651","1","7296-1"
"10892","15653","1","404-3"
"10893","15654","1","10053-1"
"10894","15655","1","8850-1"
"10895","15657","1","6262-1"
"10896","15659","1","20010-1"
"10897","15661","1","1076-8"
"10898","15664","1","1212-1"
"10899","15665","1","3626-1"
"10900","15669","1","1819-1"
"10901","15671","1","645-1"
"10902","15672","1","2542-1"
"10903","15673","1","71000-3"
"10904","15674","1","6556-1"
"10905","15676","1","6163-1"
"10906","15678","1","1430-2"
"10907","15679","1","10599-1"
"10908","15680","1","Concord-1"
"10909","15681","1","8426-1"
"10910","15682","1","4463-1"
"10911","15683","1","8464-1"
"10912","15684","1","71009-6"
"10913","15686","1","1030-1"
"10914","15687","1","5981-1"
"10915","15688","1","76051-1"
"10916","15689","1","10703-1"
"10917","15690","1","1200M-1"
"10918","15691","1","30028-1"
"10919","15692","1","2233-1"
"10920","15694","1","66195-1"
"10921","15695","1","FR561601-1"
"10922","15696","1","970110-1"
"10923","15697","1","3505-1"
"10924","15698","1","6549-1"
"10925","15702","1","DKLEGOBOOK-2"
"10926","15703","1","6872-1"
"10927","15704","1","7862-1"
"10928","15705","1","746-1"
"10929","15708","1","6983-1"
"10930","15711","1","4856-1"
"10931","15713","1","1880-1"
"10932","15714","1","8558-1"
"10933","15717","1","840-1"
"10934","15718","1","VP-3"
"10935","15719","1","2873-1"
"10936","15720","1","4428-20"
"10937","15722","1","3068-1"
"10938","15723","1","7214-1"
"10939","15725","1","607-1"
"10940","15726","1","5004610-1"
"10941","15728","1","8247-1"
"10942","15729","1","5638-1"
"10943","15730","1","DCSHDVD2-1"
"10944","15731","1","7298-1"
"10945","15732","1","3345-1"
"10946","15733","1","10203-1"
"10947","15734","1","5003246-1"
"10948","15736","1","2884-1"
"10949","15737","1","1612-1"
"10950","15739","1","1076-6"
"10951","15740","1","1791-1"
"10952","15741","1","7553-16"
"10953","15742","1","4496-3"
"10954","15743","1","9389-1"
"10955","15744","1","K8111-1"
"10956","15745","1","216-1"
"10957","15746","1","9227-1"
"10958","15747","1","8364-1"
"10959","15749","1","7591-1"
"10960","15750","1","852750-1"
"10961","15751","1","6333-1"
"10962","15753","1","makepromo-1"
"10963","15754","1","852227-1"
"10964","15757","1","6528-1"
"10965","15759","1","241601-1"
"10966","15760","1","75052-1"
"10967","15761","1","3532-1"
"10968","15764","1","5813-1"
"10969","15765","1","1854-1"
"10970","15766","1","9556-1"
"10971","15767","1","7917-1"
"10972","15769","1","8740-1"
"10973","15770","1","8778-1"
"10974","15771","1","8107-1"
"10975","15772","1","1288-1"
"10976","15774","1","891501-1"
"10977","15776","1","K8741-1"
"10978","15777","1","5994-1"
"10979","15779","1","7930-1"
"10980","15782","1","8822-1"
"10981","15784","1","5826-1"
"10982","15785","1","918-red-2"
"10983","15786","1","30066-2"
"10984","15787","1","8683-15"
"10985","15790","1","71001-6"
"10986","15791","1","6689-1"
"10987","15792","1","7240-1"
"10988","15793","1","6131-1"
"10989","15794","1","30192-1"
"10990","15797","1","TRUNINJAGO-4"
"10991","15799","1","4924-17"
"10992","15802","1","31032-1"
"10993","15803","1","5977-1"
"10994","15805","1","5541-1"
"10995","15806","1","22-1"
"10996","15807","1","6080-1"
"10997","15808","1","154-1"
"10998","15810","1","8189-1"
"10999","15811","1","4524-22"
"11000","15813","1","10707-1"
"11001","15814","1","10185-1"
"11002","15815","1","4055-1"
"11003","15816","1","566-1"
"11004","15817","1","8891-1"
"11005","15818","1","5108-1"
"11006","15819","1","1287-1"
"11007","15820","1","281-2"
"11008","15821","1","6481-1"
"11009","15822","1","7574-16"
"11010","15823","1","7262-1"
"11011","15824","1","40090-1"
"11012","15827","1","1522-1"
"11013","15828","1","30081-1"
"11014","15830","1","385-2"
"11015","15831","1","5001252-1"
"11016","15832","1","4271-1"
"11017","15833","1","5390-1"
"11018","15834","1","4412-1"
"11019","15836","1","31046-1"
"11020","15837","1","6999-1"
"11021","15839","1","6180-1"
"11022","15841","1","7574-24"
"11023","15842","1","31029-1"
"11024","15844","1","5004601-1"
"11025","15845","1","4243534-1"
"11026","15846","1","850932-1"
"11027","15847","1","40091-1"
"11028","15849","1","75022-1"
"11029","15850","1","FR561612-1"
"11030","15851","1","6720-1"
"11031","15855","1","71012-5"
"11032","15856","1","10672-1"
"11033","15857","1","30008-1"
"11034","15858","1","1393-1"
"11035","15859","1","71017-18"
"11036","15860","1","8634-1"
"11037","15861","1","8564-1"
"11038","15863","1","10596-1"
"11039","15864","1","852551-1"
"11040","15865","1","663-1"
"11041","15868","1","8884-1"
"11042","15869","1","8029-1"
"11043","15870","1","41040-5"
"11044","15872","1","41576-1"
"11045","15873","1","6008-1"
"11046","15874","1","8985-1"
"11047","15875","1","6497-1"
"11048","15876","1","7984-1"
"11049","15878","1","6248-1"
"11050","15881","1","45003-1"
"11051","15883","1","comcon034-1"
"11052","15884","1","MS1038-1"
"11053","15885","1","30284-1"
"11054","15887","1","4024-19"
"11055","15892","1","4484-1"
"11056","15893","1","comcon023-1"
"11057","15894","1","75084-1"
"11058","15895","1","8568-1"
"11059","15896","1","4624-1"
"11060","15897","1","60063-7"
"11061","15898","1","123-1"
"11062","15899","1","4239-1"
"11063","15903","1","5130-1"
"11064","15905","1","6374-1"
"11065","15907","1","4203-1"
"11066","15909","1","10666-1"
"11067","15911","1","45007-1"
"11068","15912","1","71010-6"
"11069","15913","1","5004102-1"
"11070","15914","1","7907-11"
"11071","15916","1","7574-7"
"11072","15917","1","41016-25"
"11073","15918","1","71244-1"
"11074","15920","1","7424-2"
"11075","15922","1","20007-1"
"11076","15923","1","1901-2"
"11077","15925","1","6342-1"
"11078","15926","1","1551-2"
"11079","15928","1","6213-1"
"11080","15930","1","8123-1"
"11081","15931","1","7852-1"
"11082","15932","1","71313-1"
"11083","15933","1","41313-1"
"11084","15935","1","7693-1"
"11085","15938","1","1885-1"
"11086","15939","1","8350-1"
"11087","15940","1","850426-1"
"11088","15941","1","6617-1"
"11089","15942","1","7189-1"
"11090","15943","1","4915-1-b2"
"11091","15944","1","75023-10"
"11092","15946","1","7206-1"
"11093","15947","1","9020-1"
"11094","15948","1","5946-1"
"11095","15949","1","8658-1"
"11096","15951","1","kkchrome-1"
"11097","15952","1","6075-1"
"11098","15953","1","2734-1"
"11099","15955","1","K7775-1"
"11100","15956","1","8785476-1"
"11101","15957","1","5580-1"
"11102","15960","1","5011-1"
"11103","15961","1","626-1"
"11104","15962","1","8591-1"
"11105","15963","1","10220-1"
"11106","15964","1","635-1"
"11107","15966","1","6074-1"
"11108","15967","1","6594-1"
"11109","15968","1","5891-1"
"11110","15969","1","40071-1"
"11111","15970","1","9509-25"
"11112","15973","1","K10068-1"
"11113","15974","1","374-2"
"11114","15975","1","891507-1"
"11115","15976","1","891610-1"
"11116","15977","1","3032-1"
"11117","15978","1","7553-8"
"11118","15979","1","fdp01-1"
"11119","15980","1","66194-1"
"11120","15981","1","6930-1"
"11121","15983","1","4524-23"
"11122","15985","1","3305-1"
"11123","15987","1","30024-1"
"11124","15989","1","21125-1"
"11125","15990","1","KLLCA21-1"
"11126","15991","1","419-2"
"11127","15992","1","2824-15"
"11128","15994","1","5682-1"
"11129","15996","1","652-2"
"11130","15997","1","4701-1"
"11131","15999","1","4502-1"
"11132","16000","1","401-2"
"11133","16003","1","7979-20"
"11134","16004","1","1696-1"
"11135","16005","1","227-1"
"11136","16006","1","852715-1"
"11137","16007","1","4736-1"
"11138","16008","1","753-1"
"11139","16009","1","7574-18"
"11140","16010","1","352-1"
"11141","16011","1","6416-1"
"11142","16012","1","8022-1"
"11143","16013","1","8106-1"
"11144","16014","1","8532-2"
"11145","16015","1","71007-14"
"11146","16016","1","1221-2"
"11147","16018","1","850457-1"
"11148","16020","1","1621-1"
"11149","16022","1","1110-1"
"11150","16023","1","66260-1"
"11151","16024","1","5539-1"
"11152","16025","1","8804-13"
"11153","16026","1","520-3"
"11154","16027","1","3851-1"
"11155","16029","1","VP-14"
"11156","16031","1","4124-1"
"11157","16032","1","1736-1"
"11158","16033","1","1872-1"
"11159","16034","1","K7734-1"
"11160","16035","1","1076-21"
"11161","16036","1","6684-1"
"11162","16037","1","20204-1"
"11163","16040","1","TRUNINJAGO-2"
"11164","16041","1","590-1"
"11165","16042","1","DKNinjago-1"
"11166","16043","1","71316-1"
"11167","16045","1","1285-1"
"11168","16047","1","2824-24"
"11169","16050","1","4124-10"
"11170","16051","1","8972-1"
"11171","16052","1","5646-1"
"11172","16054","1","10060-1"
"11173","16055","1","42007-1"
"11174","16056","1","3602-1"
"11175","16057","1","b66de-01"
"11176","16059","1","7140-1"
"11177","16060","1","3056-1"
"11178","16064","1","4607-1"
"11179","16065","1","7902-1"
"11180","16066","1","7176-1"
"11181","16067","1","1464-1"
"11182","16069","1","314-1"
"11183","16070","1","322-3"
"11184","16071","1","10170-1"
"11185","16073","1","7718-1"
"11186","16074","1","293-1"
"11187","16075","1","970686-1"
"11188","16076","1","31036-1"
"11189","16077","1","5613-1"
"11190","16078","1","70223-1"
"11191","16079","1","6171-1"
"11192","16080","1","627-1"
"11193","16081","1","7097-1"
"11194","16084","1","7540-1"
"11195","16085","1","970624-1"
"11196","16086","1","395-1"
"11197","16087","1","2183-1"
"11198","16088","1","7907-2"
"11199","16090","1","970116-1"
"11200","16091","1","5052-1"
"11201","16092","1","75056-17"
"11202","16093","1","970658-1"
"11203","16095","1","8840-1"
"11204","16096","1","5001370-1"
"11205","16097","1","45304-1"
"11206","16098","1","4346-1"
"11207","16099","1","238-8"
"11208","16100","1","41580-1"
"11209","16101","1","4535-1"
"11210","16102","1","66365-1"
"11211","16104","1","7423-1"
"11212","16106","1","5002113-1"
"11213","16107","1","1526-1"
"11214","16108","1","4543-1"
"11215","16110","1","890-2"
"11216","16111","1","8217-1"
"11217","16113","1","2282-1"
"11218","16114","1","60146-1"
"11219","16115","1","4028-1"
"11220","16117","1","10202-1"
"11221","16118","1","1774-1"
"11222","16119","1","41045-1"
"11223","16122","1","301-1"
"11224","16123","1","5963-1"
"11225","16124","1","10684-1"
"11226","16125","1","10724-1"
"11227","16126","1","K8564-1"
"11228","16127","1","K3451-1"
"11229","16128","1","6009-1"
"11230","16129","1","5950-1"
"11231","16130","1","71000-16"
"11232","16131","1","1509-1"
"11233","16132","1","70321-1"
"11234","16133","1","4029-1"
"11235","16135","1","7907-4"
"11236","16136","1","7876-1"
"11237","16137","1","1788-1"
"11238","16138","1","kabninja-1"
"11239","16139","1","71016-1"
"11240","16140","1","41113-1"
"11241","16141","1","DKNINJAGO2-1"
"11242","16143","1","7553-12"
"11243","16145","1","7104-1"
"11244","16146","1","3405-1"
"11245","16148","1","5966-1"
"11246","16150","1","3885-3"
"11247","16151","1","70123-1"
"11248","16152","1","9885-1"
"11249","16153","1","9689-1"
"11250","16156","1","10603-1"
"11251","16157","1","2735-1"
"11252","16158","1","6598-1"
"11253","16159","1","2853300-1"
"11254","16162","1","LOC391403-1"
"11255","16165","1","8909-5"
"11256","16166","1","3181-2"
"11257","16167","1","10571-1"
"11258","16168","1","4851-1"
"11259","16170","1","40165-1"
"11260","16171","1","970098-1"
"11261","16174","1","393-1"
