index,id,version,set_num,index_sets,name,year,theme_id,num_parts,index_themes,id_sets,name_themes,parent_id
297,432,1,60139-1,5740,Mobile Command Center,2017,61,373,57,61,Police,52.0
298,433,1,8083-1,9113,Rebel Trooper Battle Pack,2010,169,79,160,169,Star Wars Episode 4/5/6,158.0
299,434,1,70600-1,7169,Ninja Bike Chase,2016,435,231,563,435,Ninjago,
300,436,1,6969-1,6895,Celestial Stinger,1998,134,253,128,134,Insectoids,126.0
301,437,1,60069-1,5664,Swamp Police Station,2015,61,706,57,61,Police,52.0
302,438,1,561511-1,5331,Hedgehog In The Woods,2015,494,20,581,494,Friends,
303,440,1,852737-1,9669,Star Wars 10th Anniversary Stormtrooper Magnet,2009,501,6,584,501,Gear,
304,441,1,6247-1,5980,Bounty Boat,1992,148,40,141,148,Pirates I,147.0
305,442,1,5967-1,5520,Takeshi Walker 2,2006,389,22,547,389,Exo-Force,
306,443,1,30190-1,2054,Ferrari 150° Italia,2012,114,33,109,114,Ferrari,112.0
307,444,1,60002-1,5548,Fire Truck,2013,58,208,54,58,Fire,52.0
308,445,1,102A-1,242,Front-End Loader,1970,416,64,359,416,Construction,411.0
309,446,1,6890-1,6815,Cosmic Cruiser,1982,130,115,124,130,Classic Space,126.0
310,447,1,60144-1,5745,Race Plane,2017,53,88,49,53,Airport,52.0
311,448,1,8369-1,9360,Dirt Crusher RC,2004,117,87,112,117,Radio Control,112.0
312,451,1,5166-1,4978,"Lampholders, Plates with Holder",1991,443,18,570,443,Service Packs,
313,452,1,1807-1,1194,Santa Claus and Sleigh,1995,227,17,215,227,Christmas,206.0
314,454,1,6212-1,5949,X-wing Fighter,2006,169,437,160,169,Star Wars Episode 4/5/6,158.0
315,457,1,75127-1,8135,The Ghost,2016,159,104,150,159,Mini,158.0
316,459,1,9089-1,10444,Tubes Experiment Set,2004,507,150,586,507,Educational and Dacta,
317,460,1,LLCA52-1,11443,Sand Castle - Ambassador Class 2010 (LLCA Ambassador Pass Exclusive),2010,425,229,559,425,Legoland Parks,
318,461,1,310-5,2309,ESSO Filling Station,1958,372,96,332,372,Town Plan,365.0
319,465,1,6077-2,5821,Forestmen's River Fortress,1989,194,360,184,194,Forestmen,186.0
320,466,1,507-1,4889,Basic Building Set,1987,467,60,394,467,Basic,465.0
321,467,1,6928-1,6850,Uranium Search Vehicle,1984,130,201,124,130,Classic Space,126.0
322,468,1,79104-3,8868,The Shellraiser Street Chase (Technic Base Version),2013,570,635,592,570,Teenage Mutant Ninja Turtles,
323,469,1,3316-19,2436,"Advent Calendar 2012, Friends (Day 18) - Lime/White Present With Letter",2012,226,8,214,226,Friends,217.0
324,470,1,310-3,2287,Tug,1973,363,45,539,363,Boat,
325,472,1,5925-1,5488,Pontoon Plane,1999,299,72,270,299,Jungle,296.0
326,473,1,65813-1,6413,Special Edition Co-Pack with Sidorak and Toa Iruini (8756 8762),2005,324,2,538,324,Bionicle,
327,474,1,813-2,9172,Gear Bulldozer Set,1974,472,130,399,472,Gears,465.0
328,475,1,400-1,3003,Universal Building Set,1977,469,317,396,469,Basic Set,465.0
329,477,1,9677-1,10735,X-wing Starfighter & Yavin 4,2012,177,77,168,177,Planet Series 2,158.0
330,479,1,1796-1,1187,Freestyle Large Monster Bucket,1996,399,653,551,399,Freestyle,
331,480,1,8028-1,9052,TIE Fighter - Mini,2008,163,44,154,163,Star Wars Episode 4/5/6,159.0
332,481,1,70786-1,7251,Gali - Master of Water,2015,362,87,325,362,Toa Okoto,324.0
333,482,1,6038-1,5781,Wolfpack Renegades,1992,203,98,193,203,Wolfpack,186.0
334,483,1,455-1,4192,Lear Jet,1976,412,45,355,412,Airport,411.0
335,484,1,5766-1,5378,Log Cabin,2011,38,355,35,38,Model,22.0
336,485,1,750-1,7975,8 Straight 12V Conducting Rails,1969,242,8,229,242,12V,241.0
337,486,1,3920-1,2951,The Hobbit,2012,502,394,419,502,Game,501.0
338,488,1,685-1,6773,Truck with Trailer,1972,397,50,549,397,Factory,
339,489,1,4618-1,4281,Twin Rotor Cargo,2002,282,44,254,282,Airport,280.0
340,491,1,6404-1,6173,Carriage Ride,1996,90,66,86,90,Paradisa,50.0
341,492,1,312-4,2335,Boats,1961,377,107,337,377,Harbor,373.0
342,493,1,7724-2,8624,Advent Calendar 2008 City (Day  1) Minifigure and Drumstick,2008,220,5,208,220,City,217.0
343,496,1,k34434-1,11232,Lego Mosaic Tiger,2003,277,2216,251,277,Mosaic,276.0
344,497,1,42002-1,3754,Hovercraft,2013,1,169,503,1,Technic,
345,498,1,6522-1,6308,Highway Patrol,1987,80,38,76,80,Police,67.0
346,499,1,167-1,1097,Loading Ramp and Car Transport Wagon,1978,235,100,222,235,4.5V,233.0
347,500,1,5001307-1,4632,Buildable Galaxy Collection II,2012,177,3,168,177,Planet Series 2,158.0
348,501,1,7979-7,9008,Advent Calendar 2008 Castle  (Day 6) - Black Skeleton with Crossbow,2008,219,7,207,219,Castle,217.0
349,502,1,40081-4,3079,LEGOLAND Picture Frame - Malaysia Edition,2013,411,121,558,411,Legoland,
350,503,1,4591715-1,4250,Golden Die [TRU Exclusive],2009,502,7,419,502,Game,501.0
351,504,1,9831-1,10916,Battery Box with Switch - 9v,1995,1,1,503,1,Technic,
352,505,1,10228-1,209,Haunted House,2012,558,2062,588,558,Monster Fighters,
353,506,1,8898-1,10314,Wreckage Road,2010,123,267,118,123,World Racers,112.0
354,508,1,292-1,1900,Kitchen Sink and Cupboards,1973,405,51,554,405,Homemaker,
355,509,1,41040-9,3405,"Advent Calendar 2014, Friends (Day 8) - Chairs",2014,226,14,214,226,Friends,217.0
356,511,1,4867-1,4458,Hogwarts,2011,246,465,515,246,Harry Potter,
357,512,1,8398-1,9381,BBQ Stand,2009,50,22,505,50,Town,
358,515,1,KT105-1,11393,Large Train Engine Black,2001,238,0,225,238,My Own Train,236.0
359,516,1,329-1,2396,Antique Car,1967,378,111,338,378,Traffic,373.0
360,517,1,4451-1,4031,Coca-Cola Forward 3,2002,462,4,392,462,Soccer,458.0
361,518,1,6573-1,6393,Arctic Expedition,2000,51,120,47,51,Arctic,50.0
362,521,1,6162-1,5904,A World of LEGO Mosaic 4 in 1,2007,277,286,251,277,Mosaic,276.0
363,523,1,8039-1,9065,Venator-Class Republic Attack Cruiser,2009,165,1168,156,165,Star Wars Clone Wars,158.0
364,525,1,VP-12,11651,Star Wars Co-Pack of 7121 and 7151,2000,166,2,157,166,Star Wars Episode 1,158.0
365,526,1,7271-1,7839,Apple - Suntory Promotional,2005,33,8,30,33,Food & Drink,23.0
366,528,1,1997-1,1331,Town Value Pack,1985,67,3,63,67,Classic Town,50.0
367,531,1,214.6-1,1544,1 x 2 x 2 Window in Frame,1961,371,15,331,371,Supplemental,365.0
368,532,1,7111-1,7613,Droid Fighter,1999,166,62,157,166,Star Wars Episode 1,158.0
369,533,1,B002-1,11047,1 x 4 x 3 Train Window Clear,2000,254,25,517,254,Bulk Bricks,
370,534,1,851005-1,9578,LEGO® Super Heroes Batgirl Key Chain,2014,503,0,420,503,Key Chain,501.0
371,537,1,700.B.2-1,6957,Individual 1 x 2 x 3 Window (without glass),1950,371,7,331,371,Supplemental,365.0
372,538,1,7324-13,7891,Advent Calendar 2005 City (Day 12) Train Worker,2005,220,6,208,220,City,217.0
373,539,1,9731-1,10864,Vision Command [RCX Digital Colour Camera],2000,260,139,243,260,RCX,258.0
374,540,1,4939-1,4543,Cool Cars,2007,38,206,35,38,Model,22.0
375,541,1,10737-1,428,Batman vs. Mr. Freeze,2017,591,63,601,591,Juniors,
376,542,1,5082-1,4903,Flash Light Unit,1989,456,1,387,456,Train,443.0
377,544,1,10725-1,420,Lost Temple,2016,591,171,601,591,Juniors,
378,545,1,4610-1,4272,Aqua Res-Q Super Station,2001,284,92,256,284,Traffic,280.0
379,546,1,41567-1,3677,Skulzy,2016,588,66,490,588,Series 8,580.0
380,547,1,71012-2,7521,Alien,2016,555,4,469,555,Disney,535.0
381,549,1,3040-1,2183,Challenger Set 200,1998,470,155,397,470,Classic Basic,465.0
382,550,1,5402-1,5216,Floor Plate 1/2,1997,451,1,382,451,Scala,443.0
383,551,1,4063-1,3288,Cameraman 2,2001,273,4,525,273,Studios,
384,552,1,5284-1,5132,Loading Grabs,1996,453,3,384,453,Technic,443.0
385,554,1,7606-1,8460,Frog,2006,22,33,504,22,Creator,
386,556,1,SW911508-1,11596,Mini Slave 1,2015,159,20,150,159,Mini,158.0
387,557,1,3409-1,2513,Championship Challenge,2000,462,293,392,462,Soccer,458.0
388,558,1,21120-1,1471,The Snow Hideout,2015,577,327,596,577,Minecraft,
389,560,1,5002045-1,4653,Pyjamas Emmet,2014,578,4,597,578,The LEGO Movie,
390,561,1,K4516-1,11249,Oval Track Kit,1992,244,3,231,244,9V,241.0
391,563,1,2824-20,1809,Advent Calendar 2010 City (Day 19) Toy Train Car Red,2010,220,15,208,220,City,217.0
392,565,1,337-1,2483,Basic Building Set,1987,467,225,394,467,Basic,465.0
393,566,1,245-1,1697,Lighting Device Pack,1958,371,3,331,371,Supplemental,365.0
394,567,1,70140-1,7010,Stinger Duel,2014,572,75,480,572,Speedorz,571.0
395,570,1,9393-1,10561,Tractor,2012,5,353,3,5,Model,1.0
396,571,1,7870-1,8755,Hans Christian Andersen Bucket,2005,37,499,34,37,Basic Set,22.0
397,575,1,5621-1,5338,Coast Guard Kayak,2008,55,21,51,55,Coast Guard,52.0
398,576,1,71001-4,7349,Warrior Woman - Complete Set,2013,545,7,459,545,Series 10 Minifigures,535.0
399,577,1,6860-1,6781,The Batcave,2012,484,689,405,484,Batman,482.0
400,578,1,5490-1,5241,XXL 250 Canister,2006,505,250,421,505,Basic Set,504.0
401,579,1,4277206-1,3863,Letters and Keyring,2005,500,72,583,500,Clikits,
402,580,1,K3409-1,11227,Ultimate Soccer Stadium Kit,2000,462,6,392,462,Soccer,458.0
403,581,1,70794-1,7260,Skull Scorpio,2015,324,107,538,324,Bionicle,
404,582,1,3447-1,2556,1 x 3 x 4 Wall Element Transparent Blue (Train Window),2000,254,25,517,254,Bulk Bricks,
405,583,1,6058324-1,5804,Canada 2013 Toys R Us Easter Egg Giveaway,2013,229,62,217,229,Easter,206.0
406,586,1,30121-1,2018,Grem,2011,269,52,521,269,Cars,
407,587,1,6731-1,6668,Skateboarding Pepper,2002,407,13,556,407,Island Xtreme Stunts,
408,588,1,7687-10,8554,Advent Calendar 2009 City (Day  9) Traffic Light,2009,220,7,208,220,City,217.0
409,589,1,71004-6,7389,Mrs Scratchen-Post,2014,549,6,463,549,The LEGO Movie Series,535.0
410,590,1,70206-1,7049,CHI Laval,2014,573,49,481,573,Constraction,571.0
411,591,1,75074-1,8079,Snowspeeder,2015,159,97,150,159,Mini,158.0
412,592,1,10059-1,79,Dark Green Plates 2 x n,2002,254,56,517,254,Bulk Bricks,
413,593,1,4857-1,4453,Doc Ock's Fusion Lab,2004,488,237,409,488,Spider-Man,482.0
414,594,1,8903-1,10321,Zaktan,2006,340,42,303,340,Piraka,324.0
415,595,1,4103-2,3372,Fun with Bricks (4293364) - with Minifigs,2006,37,204,34,37,Basic Set,22.0
416,597,1,45303-1,4156,WeDo 2.0 Medium Motor,2016,521,1,436,521,WeDo,518.0
417,599,1,9678-1,10736,Twin-pod Cloud Car & Bespin,2012,177,78,168,177,Planet Series 2,158.0
418,601,1,6361-1,6123,Mobile Crane,1986,72,163,68,72,Construction,67.0
419,603,1,30071-1,1985,Army Jeep,2010,275,37,526,275,Toy Story,
420,604,1,4876-1,4465,Fun Friends Hair Bands,2005,500,22,583,500,Clikits,
421,605,1,71247-1,7669,Harry Potter Team Pack,2016,604,119,608,604,Dimensions,
422,606,1,7952-12,8920,Advent Calendar 2010 Kingdoms (Day 11) - Dungeon Cell Window with Handcuffs,2010,219,14,207,219,Castle,217.0
423,607,1,B003-1,11048,"Red Frame, Black Door, Green Pane",2003,254,10,517,254,Bulk Bricks,
424,608,1,9826-1,10915,Pneumatic Tubing,1994,1,1,503,1,Technic,
425,609,1,5276-1,5124,"Gear Wheels Etc. / Gear Wheels, Worm Gears, Universal Joints and Gear Racks",1993,453,23,384,453,Technic,443.0
426,610,1,1610-1,1038,Police Car,1991,80,23,76,80,Police,67.0
427,612,1,445062-1,4029,Star Wars Co-Pack of 4500 and 4504,2004,169,2,160,169,Star Wars Episode 4/5/6,158.0
428,613,1,30229-1,2090,Repair Lift,2014,56,40,52,56,Construction,52.0
429,614,1,66444-1,6573,"Ninjago Super Pack 3 in 1 (9441, 9442, 9591)",2012,435,3,563,435,Ninjago,
430,618,1,6389-1,6154,Fire Control Center,1990,74,542,70,74,Fire,67.0
431,620,1,10679-1,382,Pirate Treasure Hunt,2015,591,57,601,591,Juniors,
432,621,1,75059-1,8073,Sandcrawler,2014,169,3294,160,169,Star Wars Episode 4/5/6,158.0
433,622,1,70319-1,7085,Macy's Thunder Mace,2016,605,201,609,605,Nexo Knights,
434,623,1,4541-1,4172,Rail and Road Service Truck,1999,236,126,223,236,9V,233.0
435,624,1,6750-1,6687,Sonic Robot,1986,130,110,124,130,Classic Space,126.0
436,625,1,40005-1,3000,Bunny,2010,229,81,217,229,Easter,206.0
437,627,1,4905-1,4492,Giraffe,2005,204,37,512,204,Designer Sets,
438,629,1,852997-1,9707,LEGO 2011 US Calendar,2010,501,0,584,501,Gear,
439,630,1,5318-1,5163,Head Wear,1999,443,26,570,443,Service Packs,
440,631,1,851441,9616,"Headgear, Mask, Soft Foam, Bionicle Toa Hordika Vakama",2004,501,0,584,501,Gear,
441,635,1,915-1,10464,6 bricks with 16 and 20 studs and 3 Angle Bricks White/Red,1969,371,9,331,371,Supplemental,365.0
442,637,1,7256-1,7822,Jedi Starfighter & Vulture Droid,2005,168,202,159,168,Star Wars Episode 3,158.0
443,639,1,8785483-1,10085,MUJI Circus Set,2010,301,91,531,301,Other,
444,640,1,1554-1,985,Silja Line Ferry,1986,471,175,398,471,Ferries,465.0
445,641,1,4210-1,3826,Coast Guard Platform,2008,55,450,51,55,Coast Guard,52.0
446,642,1,7904-17,8817,Advent Calendar 2006 City (Day 16) Police Officer with Signal Paddle,2006,220,6,208,220,City,217.0
447,646,1,3225-1,2379,Classic Train,1998,236,281,223,236,9V,233.0
448,647,1,2263-1,1648,Turbo Shredder,2011,435,298,563,435,Ninjago,
449,651,1,7724-25,8630,Advent Calendar 2008 City (Day 24) Female and Snowman,2008,220,15,208,220,City,217.0
450,653,1,71010-2,7482,Zombie Pirate,2015,552,7,466,552,Series 14 Minifigures,535.0
451,654,1,8601-2,9866,Toa Vakama - 2004 San Diego Comic-Con Exclusive (Does Not Contain Exclusive Disk),2004,353,48,316,353,Toa Metru,324.0
452,655,1,41071-1,3440,Aira's Creative Workshop,2015,600,98,604,600,Elves,
453,656,1,44025-1,3955,BULK Drill Machine,2014,401,111,350,401,Heroes,400.0
454,658,1,9883-1,10960,Motor - 9v,1995,1,1,503,1,Technic,
455,659,1,3383-1,2491,Chef,2003,109,6,105,109,Food & Drink,105.0
456,660,1,4059-1,3284,Director,2001,273,4,525,273,Studios,
457,661,1,8652-1,9920,Enzo Ferrari 1:17,2005,114,477,109,114,Ferrari,112.0
458,662,1,7170-2,7738,Jimi Stringer,2010,401,17,350,401,Heroes,400.0
459,663,1,10048-1,69,Small Wheels and Axles,2002,254,61,517,254,Bulk Bricks,
460,666,1,75023-8,8014,"Advent Calendar 2013, Star Wars (Day  7) - Weapons Depot",2013,225,11,213,225,Star Wars,217.0
461,667,1,9868-1,10950,Plugholders and Leads,1992,1,42,503,1,Technic,
462,668,1,4613985-1,4276,Build a Bullseye Target Gift Card Promotional,2010,227,32,215,227,Christmas,206.0
463,671,1,TRUNINJAGO-1,11636,Micro Shinto Shrine,2015,435,18,563,435,Ninjago,
464,673,1,3671-1,2752,Airport,1984,394,55,347,394,Airport,390.0
465,674,1,706-1,7175,12V Rail Contact Wire with Transformer Connector,1969,242,1,229,242,12V,241.0
466,676,1,30106-1,2005,Ice Cream Stand,2013,494,34,581,494,Friends,
467,678,1,485-2,4447,Lighting Brick (System),1966,371,4,331,371,Supplemental,365.0
468,680,1,608-2,5827,Taxi,1979,85,25,81,85,Traffic,67.0
469,681,1,60116-1,5714,Ambulance Plane,2016,60,183,56,60,Hospital,52.0
470,682,1,8533-1,9733,Gali,2001,348,35,311,348,Toa,324.0
471,685,1,7958-20,8958,Advent Calendar 2011 Star Wars (Day 19) - TIE Defender Pilot,2011,225,4,213,225,Star Wars,217.0
472,686,1,8693-1,9996,Chirox,2008,339,48,302,339,Phantoka,324.0
473,687,1,75041-1,8032,Vulture Droid,2014,158,204,510,158,Star Wars,
474,688,1,1247-2,707,Esso Pumps/Sign,1955,371,2,331,371,Supplemental,365.0
475,690,1,445-2,4032,Lighting Device Pack (The Building Toy),1966,371,3,331,371,Supplemental,365.0
476,691,1,3752-1,2824,1 x 6 Brown Bricks,2002,254,50,517,254,Bulk Bricks,
477,692,1,8448-1,9429,Super Street Sensation,1999,15,1436,13,15,Traffic,5.0
478,693,1,7574-3,8277,Advent Calendar 2005 Clikits  (Day 2) Hair Band,2005,222,7,210,222,Clikits,217.0
479,694,1,700.C-1,6960,Tall Classic Windows/Door (with Glass),1954,371,24,331,371,Supplemental,365.0
480,695,1,65514-1,6354,Matoran / Vahki Co-Pack 1 (contains 8607 8611 8614 8616 8618),2004,324,5,538,324,Bionicle,
481,696,1,2856238-1,1870,LEGO® Yellow Brick Clock,2015,501,0,584,501,Gear,
482,697,1,4586940-1,4243,Basic Set Limited Edition,2010,37,480,34,37,Basic Set,22.0
483,698,1,870-1,10004,Supplementary Set,1977,4,22,2,4,Expert Builder,1.0
484,699,1,850998-1,9575,LEGO® Star Wars™ Boba Fett™ Key Chain,2014,503,0,420,503,Key Chain,501.0
485,701,1,75100-1,8107,First Order Snowspeeder™,2015,158,443,510,158,Star Wars,
486,702,1,1118-1,517,"Boat Weight, Red",1977,443,1,570,443,Service Packs,
487,703,1,75912-1,8356,Porsche 911 GT Finish Line,2015,601,561,605,601,Speed Champions,
488,705,1,733-1,7915,Universal Building Set,1980,469,504,396,469,Basic Set,465.0
489,706,1,7907-23,8851,Advent Calendar 2007 City (Day 22) Policeman with Megaphone,2007,220,5,208,220,City,217.0
490,707,1,7856-1,8736,Left and Right Manual Points with Electric Rails,1980,242,16,229,242,12V,241.0
491,708,1,65071-1,6281,Dual Pack: Lehvak & Pahrak,2002,328,3,291,328,Bohrok,324.0
492,710,1,6637-1,6531,Ultimate Battle Set,2005,346,5,309,346,Supplemental,324.0
493,712,1,7881-1,8767,Pirate Ship,2006,504,24,585,504,Duplo,
494,716,1,418-2,3729,2 x 4 Bricks (The Building Toy),1966,371,65,331,371,Supplemental,365.0
495,718,1,1239-2,692,Remote Control for Electric Points,1985,456,8,387,456,Train,443.0
496,722,1,30255-1,2107,Crawley,2013,571,11,593,571,Legends of Chima,
497,723,1,711-1,7612,Jeep CJ-5,1977,397,58,549,397,Factory,
498,725,1,9940-1,11015,Rubber Bands and String,1999,1,36,503,1,Technic,
499,728,1,6886-1,6812,Galactic Peace Keeper,1989,139,121,133,139,Space Police I,126.0
500,731,1,6737-1,6674,Wake Rider (Wave Catcher),2002,407,92,556,407,Island Xtreme Stunts,
501,732,1,8609-1,9874,Tehutti,2004,336,27,299,336,Matoran of Metru Nui,324.0
502,734,1,60017-1,5565,Flatbed Truck,2013,63,211,59,63,Traffic,52.0
503,735,1,4485-1,4068,Sebulba's Podracer & Anakin's Podracer - Mini,2003,159,72,150,159,Mini,158.0
504,736,1,60099-1,5694,LEGO® City Advent Calendar 2015,2015,208,278,196,208,City,207.0
505,737,1,852747-1,9672,Battle Pack Pirates,2009,153,42,146,153,Pirates II,147.0
506,738,1,7920-1,8893,McDonald's Sports Set Number 5 - Blue Hockey Player #4,2004,461,3,391,461,Hockey,458.0
507,740,1,70401-1,7128,Gold Getaway,2013,186,200,511,186,Castle,
508,741,1,619-1,5923,Rally Car,1977,397,22,549,397,Factory,
509,742,1,5887-1,5460,Dino Defense HQ,2012,481,785,579,481,Dino,
510,743,1,75056-3,8065,Advent Calendar 2014 Star Wars (Day 2) - Super Battle Droid,2014,225,4,213,225,Star Wars,217.0
511,745,1,8706-1,10010,Karzon,2006,198,44,188,198,Knights Kingdom II,186.0
512,747,1,5961-1,5514,Snow Queen,2005,319,55,283,319,Fairy-Tale,318.0
513,751,1,6621-1,6473,Fire Truck,1984,74,39,70,74,Fire,67.0
514,752,1,60143-1,5744,Auto Transport Heist,2017,61,402,57,61,Police,52.0
515,753,1,70106-1,6981,Ice Tower,2013,572,101,480,572,Speedorz,571.0
516,754,1,3815-1,2871,Heroic Heroes of the Deep,2011,272,95,524,272,SpongeBob SquarePants,
517,755,1,2516-1,1713,Ninja Training Outpost,2011,435,46,563,435,Ninjago,
518,756,1,852769-1,9675,Vintage Minifigure Collection Vol. 5,2010,535,20,587,535,Collectible Minifigures,
519,758,1,wwgp1-1,11672,Wild West Limited Edition Gift Pack,1996,476,3,401,476,Cowboys,475.0
520,760,1,1915-1,1272,"LEGO Building Set D, Aircraft",1983,468,20,395,468,Basic Model,465.0
521,761,1,808-1,9110,Wheels and Tires,1986,473,40,400,473,Supplemental,465.0
522,762,1,7838-1,8725,Freight Loading Depot with Wagon,1983,235,324,222,235,4.5V,233.0
523,763,1,7235-2,7798,Police Motorcycle - Blue Sticker Version,2008,61,28,57,61,Police,52.0
524,764,1,8956-1,10388,Stone Chopper,2009,439,33,566,439,Power Miners,
525,766,1,7958-1,8946,Advent Calendar 2011 Star Wars,2011,209,25,197,209,Star Wars,207.0
526,768,1,5086-1,4907,12V Motor (old),1993,443,1,570,443,Service Packs,
527,769,1,4659612-1,4323,Spinner Ring,2012,435,1,563,435,Ninjago,
528,770,1,1298-6,787,Advent Calendar 1998 Classic Basic (Day  5) Sailboat,1998,221,10,209,221,Classic Basic,217.0
529,771,1,7906-1,8835,Fireboat,2007,58,175,54,58,Fire,52.0
530,772,1,5115-1,4928,9V Battery Box,1992,453,1,384,453,Technic,443.0
531,773,1,7035-1,7112,Police HQ,2003,111,422,107,111,Police,105.0
532,774,1,6380-1,6144,Emergency Treatment Center,1987,78,312,74,78,Hospital,67.0
533,775,1,1521-1,964,Basic Building Set Trial Size,1989,467,24,394,467,Basic,465.0
534,776,1,6313-1,6071,Cross-Road Plates,1986,84,2,80,84,Supplemental,67.0
535,777,1,7623-1,8493,Temple Escape,2008,267,553,248,267,Raiders of the Lost Ark,264.0
536,779,1,5370a-1,5171,Large Make and Create Bucket with Special LEGO Bonus Bricks (Bucket and its contents only),2005,37,500,34,37,Basic Set,22.0
537,780,1,4477-1,4058,T-16 Skyhopper,2003,169,98,160,169,Star Wars Episode 4/5/6,158.0
538,781,1,3316-17,2434,"Advent Calendar 2012, Friends (Day 16) - Basket with Broom and Snow Balls",2012,226,6,214,226,Friends,217.0
539,782,1,920-2,10476,Alpha-1 Rocket Base,1979,130,187,124,130,Classic Space,126.0
540,783,1,8113-1,9152,Assault Tiger,2008,389,162,547,389,Exo-Force,
541,784,1,9509-12,10627,"Advent Calendar 2012, Star Wars (Day 11) - Hoth Blaster Station",2012,225,6,213,225,Star Wars,217.0
542,786,1,30016-1,1937,Small Satellite,2011,52,34,48,52,City,50.0
543,788,1,7654-1,8519,Droids Battle Pack,2007,168,102,159,168,Star Wars Episode 3,158.0
544,789,1,5616-1,5333,Mini Robot,2008,137,23,131,137,Mars Mission,126.0
545,791,1,4818-1,4430,Dragon Rider,2000,197,15,187,197,Knights Kingdom I,186.0
546,792,1,1102-1,497,Motor Bushes,1977,456,4,387,456,Train,443.0
547,793,1,2856128-1,1857,LEGO® Star Wars™ Anakin Skywalker™ Minifigure Watch,2011,501,0,584,501,Gear,
548,794,1,8501-1,9475,Ski / Ice Slizer,1999,20,34,18,20,Throwbot Slizer,1.0
549,795,1,8270-1,9304,Rough Terrain Crane,2007,7,106,5,7,Construction,5.0
550,796,1,6042-1,5787,Dungeon Hunters,1990,190,111,180,190,Crusaders,186.0
551,799,1,487-1,4462,Space Cruiser,1979,130,172,124,130,Classic Space,126.0
552,800,1,4019-1,3170,Aeroplane,2001,24,17,21,24,Airport,23.0
553,801,1,7593-1,8365,Buzz's Star Command Spaceship,2010,275,251,526,275,Toy Story,
554,802,1,215-2,1556,2 x 8 Bricks,1958,371,30,331,371,Supplemental,365.0
555,803,1,8680-1,9947,Arctic Rescue Base,1986,2,523,0,2,Arctic Technic,1.0
556,804,1,210-2,1432,Small Store Set,1958,372,30,332,372,Town Plan,365.0
